Metro,Type,Month,Dimension,Measure,Value,YoY
San Francisco,Job Title,2018-07,Design Engineer,Median Base Pay,"$94,529 ",5.30%
San Francisco,Job Title,2018-07,Pharmacy Technician,Median Base Pay,"$44,970 ",4.20%
San Francisco,Job Title,2018-07,Graphic Designer,Median Base Pay,"$71,786 ",3.70%
San Francisco,Job Title,2018-07,Web Developer,Median Base Pay,"$100,592 ",3.20%
San Francisco,Job Title,2018-07,Business Development Manager,Median Base Pay,"$96,362 ",5.00%
San Francisco,Job Title,2018-07,Data Scientist,Median Base Pay,"$136,663 ",1.40%
San Francisco,Job Title,2018-07,Buyer,Median Base Pay,"$78,675 ",2.60%
San Francisco,Job Title,2018-07,Data Analyst,Median Base Pay,"$89,482 ",2.50%
San Francisco,Job Title,2018-07,Electrical Engineer,Median Base Pay,"$100,527 ",2.40%
San Francisco,Job Title,2018-07,Attorney,Median Base Pay,"$151,660 ",4.50%
San Francisco,Job Title,2018-07,Human Resources Manager,Median Base Pay,"$98,277 ",3.10%
San Francisco,Job Title,2018-07,Technician,Median Base Pay,"$57,663 ",1.80%
San Francisco,Job Title,2018-07,Restaurant Cook,Median Base Pay,"$37,943 ",3.60%
San Francisco,Job Title,2018-07,Production Manager,Median Base Pay,"$87,766 ",3.20%
San Francisco,Job Title,2018-07,Manufacturing Engineer,Median Base Pay,"$93,820 ",2.00%
San Francisco,Job Title,2018-07,Retail Key Holder,Median Base Pay,"$37,899 ",5.40%
San Francisco,Job Title,2018-07,Paralegal,Median Base Pay,"$70,657 ",1.30%
San Francisco,Job Title,2018-07,Java Developer,Median Base Pay,"$100,393 ",4.50%
San Francisco,Job Title,2018-07,Warehouse Associate,Median Base Pay,"$57,473 ",5.40%
San Francisco,Job Title,2018-07,Property Manager,Median Base Pay,"$71,696 ",6.60%
San Francisco,Job Title,2018-07,Producer,Median Base Pay,"$83,695 ",0.40%
San Francisco,Job Title,2018-07,Quality Engineer,Median Base Pay,"$93,194 ",3.00%
San Francisco,Job Title,2018-07,Operations Analyst,Median Base Pay,"$72,828 ",3.50%
San Francisco,Job Title,2018-07,Medical Assistant,Median Base Pay,"$49,804 ",4.60%
San Francisco,Job Title,2018-07,Tax Manager,Median Base Pay,"$125,762 ",5.20%
San Francisco,Job Title,2018-07,Technical Editor,Median Base Pay,"$69,554 ",2.70%
San Francisco,Job Title,2018-07,Truck Driver,Median Base Pay,"$66,921 ",6.80%
San Francisco,Job Title,2018-07,Insurance Agent,Median Base Pay,"$51,292 ",-0.30%
San Francisco,Job Title,2018-07,Medical Technologist,Median Base Pay,"$72,116 ",2.60%
San Francisco,Job Title,2018-07,Field Engineer,Median Base Pay,"$79,223 ",1.70%
San Francisco,Job Title,2018-07,Machine Operator,Median Base Pay,"$51,289 ",1.90%
San Francisco,Job Title,2018-07,Communications Manager,Median Base Pay,"$99,208 ",0.90%
San Francisco,Job Title,2018-07,Construction Laborer,Median Base Pay,"$54,308 ",3.70%
San Francisco,Job Title,2018-07,Emergency Medical Technician,Median Base Pay,"$43,172 ",3.70%
San Francisco,Job Title,2018-07,Web Designer,Median Base Pay,"$79,152 ",-0.60%
San Francisco,Job Title,2018-07,Maintenance Worker,Median Base Pay,"$54,903 ",4.20%
San Francisco,Job Title,2018-07,Barista,Median Base Pay,"$30,177 ",4.80%
San Francisco,Job Title,2018-07,Bartender,Median Base Pay,"$39,894 ",6.60%
San Francisco,Job Title,2018-07,Civil Engineer,Median Base Pay,"$87,846 ",2.10%
San Francisco,Job Title,2018-07,Claims Adjuster,Median Base Pay,"$66,348 ",3.20%
San Francisco,Job Title,2018-07,Certified Nursing Assistant,Median Base Pay,"$40,640 ",4.90%
San Francisco,Job Title,2018-07,Customer Service Representative,Median Base Pay,"$49,074 ",3.00%
San Francisco,Job Title,2018-07,Delivery Driver,Median Base Pay,"$47,454 ",2.80%
San Francisco,Job Title,2018-07,Financial Advisor,Median Base Pay,"$68,803 ",5.40%
San Francisco,Job Title,2018-07,Licensed Practical Nurse,Median Base Pay,"$56,665 ",3.20%
San Francisco,Job Title,2018-07,Loan Officer,Median Base Pay,"$54,944 ",0.00%
San Francisco,Job Title,2018-07,Maintenance Technician,Median Base Pay,"$57,182 ",2.80%
San Francisco,Job Title,2018-07,Material Handler,Median Base Pay,"$43,910 ",4.90%
San Francisco,Job Title,2018-07,Network Engineer,Median Base Pay,"$94,055 ",-4.00%
San Francisco,Job Title,2018-07,Office Manager,Median Base Pay,"$66,840 ",2.70%
San Francisco,Job Title,2018-07,Pharmacist,Median Base Pay,"$141,632 ",3.90%
San Francisco,Job Title,2018-07,Process Engineer,Median Base Pay,"$99,595 ",2.40%
San Francisco,Job Title,2018-07,Program Manager,Median Base Pay,"$102,552 ",1.40%
San Francisco,Job Title,2018-07,Research Assistant,Median Base Pay,"$40,999 ",2.00%
San Francisco,Job Title,2018-07,Restaurant Manager,Median Base Pay,"$64,354 ",1.00%
San Francisco,Job Title,2018-07,Security Officer,Median Base Pay,"$49,061 ",4.30%
San Francisco,Job Title,2018-07,Server,Median Base Pay,"$39,118 ",4.00%
San Francisco,Job Title,2018-07,Solutions Architect,Median Base Pay,"$130,245 ",4.20%
San Francisco,Job Title,2018-07,Systems Engineer,Median Base Pay,"$102,100 ",2.80%
San Francisco,Job Title,2018-07,Technical Support,Median Base Pay,"$65,561 ",3.20%
San Francisco,Job Title,2018-07,UX Designer,Median Base Pay,"$106,843 ",2.10%
Chicago,Job Title,2018-07,Software Engineer,Median Base Pay,"$87,907 ",2.80%
Chicago,Job Title,2018-07,Programmer Analyst,Median Base Pay,"$76,461 ",3.30%
Chicago,Job Title,2018-07,Consultant,Median Base Pay,"$85,829 ",2.20%
Chicago,Job Title,2018-07,Project Manager,Median Base Pay,"$79,300 ",0.20%
Chicago,Job Title,2018-07,Store Manager,Median Base Pay,"$54,215 ",2.90%
Chicago,Job Title,2018-07,Business Analyst,Median Base Pay,"$74,651 ",2.10%
Chicago,Job Title,2018-07,Cashier,Median Base Pay,"$29,508 ",5.80%
Chicago,Job Title,2018-07,Financial Analyst,Median Base Pay,"$68,301 ",3.30%
Chicago,Job Title,2018-07,Administrative Assistant,Median Base Pay,"$44,841 ",2.90%
Chicago,Job Title,2018-07,Accountant,Median Base Pay,"$61,235 ",3.50%
Chicago,Job Title,2018-07,Sales Representative,Median Base Pay,"$52,031 ",2.30%
Chicago,Job Title,2018-07,Professor,Median Base Pay,"$98,525 ",0.40%
Chicago,Job Title,2018-07,Registered Nurse,Median Base Pay,"$70,292 ",2.20%
Chicago,Job Title,2018-07,Marketing Manager,Median Base Pay,"$81,449 ",1.90%
Chicago,Job Title,2018-07,Operations Manager,Median Base Pay,"$71,236 ",0.60%
Chicago,Job Title,2018-07,Product Manager,Median Base Pay,"$101,265 ",3.40%
Chicago,Job Title,2018-07,Sales Manager,Median Base Pay,"$71,191 ",3.50%
Chicago,Job Title,2018-07,Teacher,Median Base Pay,"$54,284 ",3.70%
Chicago,Job Title,2018-07,Bank Teller,Median Base Pay,"$31,549 ",8.60%
Chicago,Job Title,2018-07,Customer Service Manager,Median Base Pay,"$61,611 ",4.10%
Chicago,Job Title,2018-07,Physical Therapist,Median Base Pay,"$73,872 ",-1.50%
Chicago,Job Title,2018-07,Mechanical Engineer,Median Base Pay,"$75,314 ",4.00%
Chicago,Job Title,2018-07,Recruiter,Median Base Pay,"$55,353 ",2.50%
Chicago,Job Title,2018-07,Design Engineer,Median Base Pay,"$77,345 ",5.10%
Chicago,Job Title,2018-07,Pharmacy Technician,Median Base Pay,"$33,029 ",4.00%
Chicago,Job Title,2018-07,Graphic Designer,Median Base Pay,"$52,184 ",3.60%
Chicago,Job Title,2018-07,Web Developer,Median Base Pay,"$76,787 ",3.10%
Chicago,Job Title,2018-07,Business Development Manager,Median Base Pay,"$74,874 ",4.80%
Chicago,Job Title,2018-07,Data Scientist,Median Base Pay,"$104,952 ",1.20%
Chicago,Job Title,2018-07,Buyer,Median Base Pay,"$64,213 ",2.40%
Chicago,Job Title,2018-07,Data Analyst,Median Base Pay,"$65,761 ",2.30%
Chicago,Job Title,2018-07,Electrical Engineer,Median Base Pay,"$80,074 ",2.20%
Chicago,Job Title,2018-07,Attorney,Median Base Pay,"$114,809 ",4.30%
Chicago,Job Title,2018-07,Human Resources Manager,Median Base Pay,"$81,165 ",3.00%
Chicago,Job Title,2018-07,Technician,Median Base Pay,"$48,280 ",1.70%
Chicago,Job Title,2018-07,Restaurant Cook,Median Base Pay,"$29,968 ",3.40%
Chicago,Job Title,2018-07,Production Manager,Median Base Pay,"$69,510 ",3.10%
Chicago,Job Title,2018-07,Manufacturing Engineer,Median Base Pay,"$74,845 ",1.80%
Chicago,Job Title,2018-07,Retail Key Holder,Median Base Pay,"$31,950 ",5.20%
Chicago,Job Title,2018-07,Paralegal,Median Base Pay,"$56,561 ",1.20%
Chicago,Job Title,2018-07,Java Developer,Median Base Pay,"$82,234 ",4.30%
Chicago,Job Title,2018-07,Warehouse Associate,Median Base Pay,"$49,292 ",5.20%
Chicago,Job Title,2018-07,Property Manager,Median Base Pay,"$58,852 ",6.40%
Chicago,Job Title,2018-07,Producer,Median Base Pay,"$64,004 ",0.30%
Chicago,Job Title,2018-07,Quality Engineer,Median Base Pay,"$76,282 ",2.90%
Chicago,Job Title,2018-07,Operations Analyst,Median Base Pay,"$61,720 ",3.40%
Chicago,Job Title,2018-07,Medical Assistant,Median Base Pay,"$37,329 ",4.40%
Chicago,Job Title,2018-07,Tax Manager,Median Base Pay,"$107,260 ",5.10%
Chicago,Job Title,2018-07,Technical Editor,Median Base Pay,"$56,759 ",2.60%
Chicago,Job Title,2018-07,Truck Driver,Median Base Pay,"$58,975 ",6.70%
Chicago,Job Title,2018-07,Insurance Agent,Median Base Pay,"$41,304 ",-0.50%
Chicago,Job Title,2018-07,Medical Technologist,Median Base Pay,"$54,975 ",2.50%
Chicago,Job Title,2018-07,Field Engineer,Median Base Pay,"$69,167 ",1.50%
Chicago,Job Title,2018-07,Machine Operator,Median Base Pay,"$40,433 ",1.70%
Chicago,Job Title,2018-07,Communications Manager,Median Base Pay,"$76,970 ",0.70%
Chicago,Job Title,2018-07,Construction Laborer,Median Base Pay,"$44,582 ",3.50%
Chicago,Job Title,2018-07,Emergency Medical Technician,Median Base Pay,"$32,441 ",3.60%
Chicago,Job Title,2018-07,Web Designer,Median Base Pay,"$59,758 ",-0.70%
Chicago,Job Title,2018-07,Maintenance Worker,Median Base Pay,"$46,695 ",4.00%
Chicago,Job Title,2018-07,Barista,Median Base Pay,"$25,523 ",4.70%
Chicago,Job Title,2018-07,Bartender,Median Base Pay,"$37,716 ",6.40%
Chicago,Job Title,2018-07,Civil Engineer,Median Base Pay,"$72,886 ",1.90%
Chicago,Job Title,2018-07,Claims Adjuster,Median Base Pay,"$55,995 ",3.00%
Chicago,Job Title,2018-07,Certified Nursing Assistant,Median Base Pay,"$30,818 ",4.70%
Chicago,Job Title,2018-07,Customer Service Representative,Median Base Pay,"$41,628 ",2.80%
Chicago,Job Title,2018-07,Delivery Driver,Median Base Pay,"$40,165 ",2.70%
Chicago,Job Title,2018-07,Financial Advisor,Median Base Pay,"$55,849 ",5.30%
Chicago,Job Title,2018-07,Licensed Practical Nurse,Median Base Pay,"$50,480 ",3.00%
Chicago,Job Title,2018-07,Loan Officer,Median Base Pay,"$41,100 ",-0.20%
Chicago,Job Title,2018-07,Maintenance Technician,Median Base Pay,"$47,260 ",2.60%
Chicago,Job Title,2018-07,Material Handler,Median Base Pay,"$36,173 ",4.70%
Chicago,Job Title,2018-07,Network Engineer,Median Base Pay,"$73,823 ",-4.20%
Chicago,Job Title,2018-07,Office Manager,Median Base Pay,"$51,848 ",2.50%
Chicago,Job Title,2018-07,Pharmacist,Median Base Pay,"$120,936 ",3.70%
Chicago,Job Title,2018-07,Process Engineer,Median Base Pay,"$82,536 ",2.20%
Chicago,Job Title,2018-07,Program Manager,Median Base Pay,"$84,475 ",1.30%
Chicago,Job Title,2018-07,Research Assistant,Median Base Pay,"$33,018 ",1.80%
Chicago,Job Title,2018-07,Restaurant Manager,Median Base Pay,"$52,978 ",0.90%
Chicago,Job Title,2018-07,Security Officer,Median Base Pay,"$36,964 ",4.10%
Chicago,Job Title,2018-07,Server,Median Base Pay,"$35,904 ",3.90%
Chicago,Job Title,2018-07,Solutions Architect,Median Base Pay,"$113,734 ",4.10%
Chicago,Job Title,2018-07,Systems Engineer,Median Base Pay,"$82,420 ",2.60%
Chicago,Job Title,2018-07,Technical Support,Median Base Pay,"$52,442 ",3.10%
Chicago,Job Title,2018-07,UX Designer,Median Base Pay,"$83,627 ",1.90%
Boston,Job Title,2018-07,Software Engineer,Median Base Pay,"$97,369 ",2.20%
Boston,Job Title,2018-07,Programmer Analyst,Median Base Pay,"$77,718 ",2.70%
Boston,Job Title,2018-07,Consultant,Median Base Pay,"$91,877 ",1.60%
Boston,Job Title,2018-07,Project Manager,Median Base Pay,"$81,363 ",-0.40%
Boston,Job Title,2018-07,Store Manager,Median Base Pay,"$58,545 ",2.30%
Boston,Job Title,2018-07,Business Analyst,Median Base Pay,"$75,863 ",1.50%
Boston,Job Title,2018-07,Cashier,Median Base Pay,"$31,226 ",5.20%
Boston,Job Title,2018-07,Financial Analyst,Median Base Pay,"$69,423 ",2.70%
Boston,Job Title,2018-07,Administrative Assistant,Median Base Pay,"$49,733 ",2.30%
Boston,Job Title,2018-07,Accountant,Median Base Pay,"$63,293 ",2.90%
Boston,Job Title,2018-07,Sales Representative,Median Base Pay,"$57,631 ",1.70%
Boston,Job Title,2018-07,Professor,Median Base Pay,"$122,439 ",-0.20%
Boston,Job Title,2018-07,Registered Nurse,Median Base Pay,"$77,190 ",1.70%
Boston,Job Title,2018-07,Marketing Manager,Median Base Pay,"$84,301 ",1.40%
Boston,Job Title,2018-07,Operations Manager,Median Base Pay,"$76,562 ",0.00%
Boston,Job Title,2018-07,Product Manager,Median Base Pay,"$109,874 ",2.80%
Boston,Job Title,2018-07,Sales Manager,Median Base Pay,"$77,376 ",2.90%
Boston,Job Title,2018-07,Teacher,Median Base Pay,"$59,029 ",3.10%
Boston,Job Title,2018-07,Bank Teller,Median Base Pay,"$34,675 ",8.00%
Boston,Job Title,2018-07,Customer Service Manager,Median Base Pay,"$63,667 ",3.50%
Boston,Job Title,2018-07,Physical Therapist,Median Base Pay,"$74,031 ",-2.10%
Boston,Job Title,2018-07,Mechanical Engineer,Median Base Pay,"$82,782 ",3.40%
Boston,Job Title,2018-07,Recruiter,Median Base Pay,"$59,785 ",1.90%
Boston,Job Title,2018-07,Design Engineer,Median Base Pay,"$90,400 ",4.50%
Boston,Job Title,2018-07,Pharmacy Technician,Median Base Pay,"$33,418 ",3.40%
Boston,Job Title,2018-07,Graphic Designer,Median Base Pay,"$56,435 ",3.00%
Boston,Job Title,2018-07,Web Developer,Median Base Pay,"$84,965 ",2.50%
Boston,Job Title,2018-07,Business Development Manager,Median Base Pay,"$80,136 ",4.20%
Boston,Job Title,2018-07,Data Scientist,Median Base Pay,"$109,087 ",0.60%
Boston,Job Title,2018-07,Buyer,Median Base Pay,"$60,551 ",1.90%
Boston,Job Title,2018-07,Data Analyst,Median Base Pay,"$70,221 ",1.70%
Boston,Job Title,2018-07,Electrical Engineer,Median Base Pay,"$86,141 ",1.60%
Boston,Job Title,2018-07,Attorney,Median Base Pay,"$111,066 ",3.70%
Boston,Job Title,2018-07,Human Resources Manager,Median Base Pay,"$85,786 ",2.40%
Boston,Job Title,2018-07,Technician,Median Base Pay,"$48,543 ",1.10%
Boston,Job Title,2018-07,Restaurant Cook,Median Base Pay,"$34,315 ",2.80%
Boston,Job Title,2018-07,Production Manager,Median Base Pay,"$71,191 ",2.50%
Boston,Job Title,2018-07,Manufacturing Engineer,Median Base Pay,"$79,250 ",1.20%
Boston,Job Title,2018-07,Retail Key Holder,Median Base Pay,"$34,599 ",4.60%
Boston,Job Title,2018-07,Paralegal,Median Base Pay,"$57,366 ",0.60%
Boston,Job Title,2018-07,Java Developer,Median Base Pay,"$91,489 ",3.70%
Boston,Job Title,2018-07,Warehouse Associate,Median Base Pay,"$49,442 ",4.60%
Boston,Job Title,2018-07,Property Manager,Median Base Pay,"$66,198 ",5.80%
Boston,Job Title,2018-07,Producer,Median Base Pay,"$67,009 ",-0.30%
Boston,Job Title,2018-07,Quality Engineer,Median Base Pay,"$87,133 ",2.30%
Boston,Job Title,2018-07,Operations Analyst,Median Base Pay,"$59,982 ",2.80%
Boston,Job Title,2018-07,Medical Assistant,Median Base Pay,"$42,043 ",3.80%
Boston,Job Title,2018-07,Tax Manager,Median Base Pay,"$110,384 ",4.40%
Boston,Job Title,2018-07,Technical Editor,Median Base Pay,"$59,827 ",2.00%
Boston,Job Title,2018-07,Truck Driver,Median Base Pay,"$60,789 ",6.00%
Boston,Job Title,2018-07,Insurance Agent,Median Base Pay,"$41,556 ",-1.00%
Boston,Job Title,2018-07,Medical Technologist,Median Base Pay,"$63,974 ",1.90%
Boston,Job Title,2018-07,Field Engineer,Median Base Pay,"$74,962 ",0.90%
Boston,Job Title,2018-07,Machine Operator,Median Base Pay,"$43,216 ",1.10%
Boston,Job Title,2018-07,Communications Manager,Median Base Pay,"$80,321 ",0.10%
Boston,Job Title,2018-07,Construction Laborer,Median Base Pay,"$49,044 ",2.90%
Boston,Job Title,2018-07,Emergency Medical Technician,Median Base Pay,"$40,886 ",3.00%
Boston,Job Title,2018-07,Web Designer,Median Base Pay,"$63,550 ",-1.30%
Boston,Job Title,2018-07,Maintenance Worker,Median Base Pay,"$47,622 ",3.50%
Boston,Job Title,2018-07,Barista,Median Base Pay,"$26,997 ",4.10%
Boston,Job Title,2018-07,Bartender,Median Base Pay,"$44,006 ",5.80%
Boston,Job Title,2018-07,Civil Engineer,Median Base Pay,"$73,190 ",1.40%
Boston,Job Title,2018-07,Claims Adjuster,Median Base Pay,"$54,527 ",2.50%
Boston,Job Title,2018-07,Certified Nursing Assistant,Median Base Pay,"$35,304 ",4.10%
Boston,Job Title,2018-07,Customer Service Representative,Median Base Pay,"$45,273 ",2.20%
Boston,Job Title,2018-07,Delivery Driver,Median Base Pay,"$42,980 ",2.10%
Boston,Job Title,2018-07,Financial Advisor,Median Base Pay,"$63,425 ",4.70%
Boston,Job Title,2018-07,Licensed Practical Nurse,Median Base Pay,"$55,648 ",2.40%
Boston,Job Title,2018-07,Loan Officer,Median Base Pay,"$47,419 ",-0.80%
Boston,Job Title,2018-07,Maintenance Technician,Median Base Pay,"$51,703 ",2.00%
Boston,Job Title,2018-07,Material Handler,Median Base Pay,"$44,236 ",4.10%
Boston,Job Title,2018-07,Network Engineer,Median Base Pay,"$79,463 ",-4.70%
Boston,Job Title,2018-07,Office Manager,Median Base Pay,"$58,693 ",1.90%
Boston,Job Title,2018-07,Pharmacist,Median Base Pay,"$119,446 ",3.10%
Boston,Job Title,2018-07,Process Engineer,Median Base Pay,"$85,569 ",1.60%
Boston,Job Title,2018-07,Program Manager,Median Base Pay,"$86,507 ",0.70%
Boston,Job Title,2018-07,Research Assistant,Median Base Pay,"$37,353 ",1.20%
Boston,Job Title,2018-07,Restaurant Manager,Median Base Pay,"$60,144 ",0.30%
Boston,Job Title,2018-07,Security Officer,Median Base Pay,"$41,890 ",3.50%
Boston,Job Title,2018-07,Server,Median Base Pay,"$41,792 ",3.30%
Boston,Job Title,2018-07,Solutions Architect,Median Base Pay,"$112,452 ",3.50%
Boston,Job Title,2018-07,Systems Engineer,Median Base Pay,"$88,416 ",2.00%
Boston,Job Title,2018-07,Technical Support,Median Base Pay,"$56,891 ",2.50%
Boston,Job Title,2018-07,UX Designer,Median Base Pay,"$88,854 ",1.30%
Washington DC,Job Title,2018-07,Software Engineer,Median Base Pay,"$95,346 ",1.90%
Washington DC,Job Title,2018-07,Programmer Analyst,Median Base Pay,"$79,529 ",2.50%
Washington DC,Job Title,2018-07,Consultant,Median Base Pay,"$81,209 ",1.40%
Washington DC,Job Title,2018-07,Project Manager,Median Base Pay,"$87,202 ",-0.70%
Washington DC,Job Title,2018-07,Store Manager,Median Base Pay,"$57,064 ",2.00%
Washington DC,Job Title,2018-07,Business Analyst,Median Base Pay,"$77,352 ",1.20%
Washington DC,Job Title,2018-07,Cashier,Median Base Pay,"$29,380 ",4.90%
Washington DC,Job Title,2018-07,Financial Analyst,Median Base Pay,"$72,596 ",2.50%
Washington DC,Job Title,2018-07,Administrative Assistant,Median Base Pay,"$47,654 ",2.00%
Washington DC,Job Title,2018-07,Accountant,Median Base Pay,"$65,545 ",2.70%
Washington DC,Job Title,2018-07,Sales Representative,Median Base Pay,"$54,287 ",1.50%
Washington DC,Job Title,2018-07,Professor,Median Base Pay,"$99,442 ",-0.40%
Washington DC,Job Title,2018-07,Registered Nurse,Median Base Pay,"$71,542 ",1.40%
Washington DC,Job Title,2018-07,Marketing Manager,Median Base Pay,"$78,888 ",1.10%
Washington DC,Job Title,2018-07,Operations Manager,Median Base Pay,"$74,986 ",-0.30%
Washington DC,Job Title,2018-07,Product Manager,Median Base Pay,"$108,215 ",2.50%
Washington DC,Job Title,2018-07,Sales Manager,Median Base Pay,"$70,996 ",2.60%
Washington DC,Job Title,2018-07,Teacher,Median Base Pay,"$58,694 ",2.80%
Washington DC,Job Title,2018-07,Bank Teller,Median Base Pay,"$34,249 ",7.70%
Washington DC,Job Title,2018-07,Customer Service Manager,Median Base Pay,"$59,085 ",3.30%
Washington DC,Job Title,2018-07,Physical Therapist,Median Base Pay,"$78,820 ",-2.30%
Washington DC,Job Title,2018-07,Mechanical Engineer,Median Base Pay,"$79,463 ",3.10%
Washington DC,Job Title,2018-07,Recruiter,Median Base Pay,"$62,613 ",1.60%
Washington DC,Job Title,2018-07,Design Engineer,Median Base Pay,"$83,597 ",4.20%
Washington DC,Job Title,2018-07,Pharmacy Technician,Median Base Pay,"$32,712 ",3.10%
Washington DC,Job Title,2018-07,Graphic Designer,Median Base Pay,"$56,707 ",2.70%
Washington DC,Job Title,2018-07,Web Developer,Median Base Pay,"$86,119 ",2.20%
Washington DC,Job Title,2018-07,Business Development Manager,Median Base Pay,"$87,499 ",3.90%
Washington DC,Job Title,2018-07,Data Scientist,Median Base Pay,"$103,294 ",0.40%
Washington DC,Job Title,2018-07,Buyer,Median Base Pay,"$60,058 ",1.60%
Washington DC,Job Title,2018-07,Data Analyst,Median Base Pay,"$72,542 ",1.50%
Washington DC,Job Title,2018-07,Electrical Engineer,Median Base Pay,"$85,612 ",1.40%
Washington DC,Job Title,2018-07,Attorney,Median Base Pay,"$137,051 ",3.40%
Washington DC,Job Title,2018-07,Human Resources Manager,Median Base Pay,"$82,672 ",2.10%
Washington DC,Job Title,2018-07,Technician,Median Base Pay,"$50,968 ",0.80%
Washington DC,Job Title,2018-07,Restaurant Cook,Median Base Pay,"$31,577 ",2.50%
Washington DC,Job Title,2018-07,Production Manager,Median Base Pay,"$71,755 ",2.20%
Washington DC,Job Title,2018-07,Manufacturing Engineer,Median Base Pay,"$78,422 ",0.90%
Washington DC,Job Title,2018-07,Retail Key Holder,Median Base Pay,"$33,005 ",4.40%
Washington DC,Job Title,2018-07,Paralegal,Median Base Pay,"$57,206 ",0.30%
Washington DC,Job Title,2018-07,Java Developer,Median Base Pay,"$82,453 ",3.40%
Washington DC,Job Title,2018-07,Warehouse Associate,Median Base Pay,"$41,978 ",4.30%
Washington DC,Job Title,2018-07,Property Manager,Median Base Pay,"$64,341 ",5.50%
Washington DC,Job Title,2018-07,Producer,Median Base Pay,"$68,422 ",-0.60%
Washington DC,Job Title,2018-07,Quality Engineer,Median Base Pay,"$81,937 ",2.00%
Washington DC,Job Title,2018-07,Operations Analyst,Median Base Pay,"$72,124 ",2.50%
Washington DC,Job Title,2018-07,Medical Assistant,Median Base Pay,"$39,659 ",3.50%
Washington DC,Job Title,2018-07,Tax Manager,Median Base Pay,"$114,930 ",4.20%
Washington DC,Job Title,2018-07,Technical Editor,Median Base Pay,"$64,205 ",1.70%
Washington DC,Job Title,2018-07,Truck Driver,Median Base Pay,"$55,076 ",5.70%
Washington DC,Job Title,2018-07,Insurance Agent,Median Base Pay,"$42,606 ",-1.30%
Washington DC,Job Title,2018-07,Medical Technologist,Median Base Pay,"$57,677 ",1.60%
Washington DC,Job Title,2018-07,Field Engineer,Median Base Pay,"$71,689 ",0.70%
Washington DC,Job Title,2018-07,Machine Operator,Median Base Pay,"$44,357 ",0.80%
Washington DC,Job Title,2018-07,Communications Manager,Median Base Pay,"$83,233 ",-0.20%
Washington DC,Job Title,2018-07,Construction Laborer,Median Base Pay,"$40,323 ",2.70%
Washington DC,Job Title,2018-07,Emergency Medical Technician,Median Base Pay,"$43,629 ",2.70%
Washington DC,Job Title,2018-07,Web Designer,Median Base Pay,"$65,831 ",-1.60%
Washington DC,Job Title,2018-07,Maintenance Worker,Median Base Pay,"$43,179 ",3.20%
Washington DC,Job Title,2018-07,Barista,Median Base Pay,"$26,192 ",3.80%
Washington DC,Job Title,2018-07,Bartender,Median Base Pay,"$38,778 ",5.50%
Washington DC,Job Title,2018-07,Civil Engineer,Median Base Pay,"$76,338 ",1.10%
Washington DC,Job Title,2018-07,Claims Adjuster,Median Base Pay,"$54,550 ",2.20%
Washington DC,Job Title,2018-07,Certified Nursing Assistant,Median Base Pay,"$32,674 ",3.80%
Washington DC,Job Title,2018-07,Customer Service Representative,Median Base Pay,"$41,788 ",2.00%
Washington DC,Job Title,2018-07,Delivery Driver,Median Base Pay,"$40,113 ",1.80%
Washington DC,Job Title,2018-07,Financial Advisor,Median Base Pay,"$58,114 ",4.40%
Washington DC,Job Title,2018-07,Licensed Practical Nurse,Median Base Pay,"$48,166 ",2.10%
Washington DC,Job Title,2018-07,Loan Officer,Median Base Pay,"$50,308 ",-1.00%
Washington DC,Job Title,2018-07,Maintenance Technician,Median Base Pay,"$49,237 ",1.80%
Washington DC,Job Title,2018-07,Material Handler,Median Base Pay,"$38,305 ",3.80%
Washington DC,Job Title,2018-07,Network Engineer,Median Base Pay,"$80,693 ",-5.00%
Washington DC,Job Title,2018-07,Office Manager,Median Base Pay,"$56,399 ",1.70%
Washington DC,Job Title,2018-07,Pharmacist,Median Base Pay,"$123,496 ",2.80%
Washington DC,Job Title,2018-07,Process Engineer,Median Base Pay,"$84,916 ",1.30%
Washington DC,Job Title,2018-07,Program Manager,Median Base Pay,"$96,995 ",0.40%
Washington DC,Job Title,2018-07,Research Assistant,Median Base Pay,"$35,637 ",1.00%
Washington DC,Job Title,2018-07,Restaurant Manager,Median Base Pay,"$57,344 ",0.00%
Washington DC,Job Title,2018-07,Security Officer,Median Base Pay,"$46,982 ",3.20%
Washington DC,Job Title,2018-07,Server,Median Base Pay,"$36,176 ",3.00%
Washington DC,Job Title,2018-07,Solutions Architect,Median Base Pay,"$119,664 ",3.20%
Washington DC,Job Title,2018-07,Systems Engineer,Median Base Pay,"$91,103 ",1.80%
Washington DC,Job Title,2018-07,Technical Support,Median Base Pay,"$57,229 ",2.20%
Washington DC,Job Title,2018-07,UX Designer,Median Base Pay,"$89,627 ",1.10%
National,Company Size,2018-07,1001-5000,Median Base Pay,52204,
National,Company Size,2018-07,<51,Median Base Pay,47227,
National,Company Size,2018-07,201-500,Median Base Pay,50110,
National,Company Size,2018-07,5000+,Median Base Pay,52834,
National,Company Size,2018-07,501-1000,Median Base Pay,50860,
National,Company Size,2018-07,51-200,Median Base Pay,49156,
New York City,Company Size,2018-07,1001-5000,Median Base Pay,61443,
New York City,Company Size,2018-07,<51,Median Base Pay,55585,
New York City,Company Size,2018-07,201-500,Median Base Pay,58978,
New York City,Company Size,2018-07,5000+,Median Base Pay,62184,
New York City,Company Size,2018-07,501-1000,Median Base Pay,59861,
